,Date,Height,U-component,V-component,gap,gap_center
4737,2015-12-21,0.8037000000000001,-0.1328,-0.1725,0.8037000000000001,0.8037000000000001
4738,2015-12-22,0.7969,-0.1269,-0.1781,0.7969,0.7969
4739,2015-12-23,0.7913,-0.1199,-0.1705,0.7913,0.7913
4740,2015-12-24,0.7864,-0.113,-0.165,0.7864,0.7864
4741,2015-12-25,0.7811,-0.0908,-0.1606,0.7811,0.7811
4742,2015-12-26,0.7772,-0.0945,-0.1473,0.7772,0.7772
4743,2015-12-27,0.7734000000000001,-0.0918,-0.1339,0.7734000000000001,0.7734000000000001
4744,2015-12-28,0.769,-0.0865,-0.1147,0.769,0.769
4745,2015-12-29,0.7661,-0.0844,-0.107,0.7661,0.7661
4746,2015-12-30,0.7636000000000001,-0.076,-0.1031,0.7636000000000001,0.7636000000000001
4747,2015-12-31,0.7599,-0.0709,-0.0947,0.7599,0.7599
4748,2016-01-01,0.7576,-0.0645,-0.0976,0.7576,0.7576
4749,2016-01-02,0.7538,-0.0527,-0.102,0.7538,0.7538
4750,2016-01-03,0.7506,-0.0623,-0.0951,0.7506,0.7506
4751,2016-01-04,0.7486,-0.0537,-0.0855,0.7486,0.7486
4752,2016-01-05,0.7461,-0.0556,-0.0827,0.7461,0.7461
4753,2016-01-06,0.7434000000000001,-0.0561,-0.076,0.7434000000000001,0.7434000000000001
4754,2016-01-07,0.7403000000000001,-0.0494,-0.0716,0.7403000000000001,0.7403000000000001
4755,2016-01-08,0.7396,-0.067,-0.0708,0.7396,0.7396
4756,2016-01-09,0.7369,-0.0715,-0.0747,0.7369,0.7369
4757,2016-01-10,0.736,-0.0865,-0.065,0.736,0.736
4758,2016-01-11,0.7351000000000001,-0.094,-0.0655,0.7351000000000001,0.7351000000000001
4759,2016-01-12,0.7338,-0.0993,-0.0723,0.7338,0.7338
4760,2016-01-13,0.7336,-0.1006,-0.0653,0.7336,0.7336
4761,2016-01-14,0.7337,-0.1086,-0.0609,0.7337,0.7337
4762,2016-01-15,0.7337,-0.1075,-0.0588,0.7337,0.7337
4763,2016-01-16,0.7328,-0.1066,-0.0569,0.7328,0.7328
4764,2016-01-17,0.7334,-0.1059,-0.0439,0.7334,0.7334
4765,2016-01-18,0.7337,-0.0938,-0.0361,0.7337,0.7337
4766,2016-01-19,0.7362000000000001,-0.1129,-0.0412,0.7362000000000001,0.7362000000000001
4767,2016-01-20,0.7373000000000001,-0.1011,-0.0433,0.7373000000000001,0.7373000000000001
4768,2016-01-21,0.7392000000000001,-0.1067,-0.0506,0.7392000000000001,0.7392000000000001
4769,2016-01-22,0.7407,-0.1183,-0.0539,0.7407,0.7407
4770,2016-01-23,0.7404000000000001,-0.1078,-0.0624,0.7404000000000001,0.7404000000000001
4771,2016-01-24,0.7404000000000001,-0.1163,-0.0793,0.7404000000000001,0.7404000000000001
4772,2016-01-25,0.743,-0.1253,-0.0889,0.743,0.743
4773,2016-01-26,0.7429,-0.1287,-0.0941,0.7429,0.7429
4774,2016-01-27,0.7436,-0.1378,-0.1039,0.7436,0.7436
4775,2016-01-28,0.7412000000000001,-0.1482,-0.1106,0.7412000000000001,0.7412000000000001
4776,2016-01-29,0.7412000000000001,-0.1521,-0.1159,0.7412000000000001,0.7412000000000001
4777,2016-01-30,0.7403000000000001,-0.1761,-0.1073,0.7403000000000001,0.7403000000000001
4778,2016-01-31,0.7377,-0.1767,-0.1088,0.7377,0.7377
4779,2016-02-01,0.7382000000000001,-0.1879,-0.0975,0.7382000000000001,0.7382000000000001
4780,2016-02-02,0.74,-0.2036,-0.0813,0.74,0.74
4781,2016-02-03,0.7395,-0.1898,-0.0641,0.7395,0.7395
4782,2016-02-04,0.7422000000000001,-0.1969,-0.0483,0.7422000000000001,0.7422000000000001
4783,2016-02-05,0.7428,-0.2095,-0.0379,0.7428,0.7428
4784,2016-02-06,0.748,-0.2175,-0.0145,0.748,0.748
4785,2016-02-07,0.7492000000000001,-0.235,-0.0048,0.7492000000000001,0.7492000000000001
4786,2016-02-08,0.7503000000000001,-0.2372,0.0024,0.7503000000000001,0.7503000000000001
4787,2016-02-09,0.7529,-0.2391,0.0131,0.7529,0.7529
4788,2016-02-10,0.7525000000000001,-0.252,0.0175,0.7525000000000001,0.7525000000000001
4789,2016-02-11,0.7553000000000001,-0.251,0.0246,0.7553000000000001,0.7553000000000001
4790,2016-02-12,0.7565000000000001,-0.2593,0.0337,0.7565000000000001,0.7565000000000001
4791,2016-02-13,0.7562,-0.2482,0.0373,0.7562,0.7562
4792,2016-02-14,0.7576,-0.2429,0.0331,0.7576,0.7576
4793,2016-02-15,0.7608,-0.2436,0.0416,0.7608,0.7608
4794,2016-02-16,0.7622,-0.2514,0.0413,0.7622,0.7622
4795,2016-02-17,0.7618,-0.2524,0.0407,0.7618,0.7618
4796,2016-02-18,0.7623000000000001,-0.2405,0.0423,0.7623000000000001,0.7623000000000001
4797,2016-02-19,0.7608,-0.2307,0.0447,0.7608,0.7608
4798,2016-02-20,0.7614000000000001,-0.2348,0.0589,0.7614000000000001,0.7614000000000001
4799,2016-02-21,0.7624000000000001,-0.2435,0.0734,0.7624000000000001,0.7624000000000001
4800,2016-02-22,0.7645000000000001,-0.2443,0.0751,0.7645000000000001,0.7645000000000001
4801,2016-02-23,0.7655000000000001,-0.2436,0.0869,0.7655000000000001,0.7655000000000001
4802,2016-02-24,0.7672,-0.2566,0.0964,0.7672,0.7672
4803,2016-02-25,0.7709,-0.2637,0.1185,0.7709,0.7709
4804,2016-02-26,0.7742,-0.2826,0.1366,0.7742,0.7742
4805,2016-02-27,0.7772,-0.2791,0.1455,0.7772,0.7772
4806,2016-02-28,0.7827000000000001,-0.2992,0.1541,0.7827000000000001,0.7827000000000001
4807,2016-02-29,0.7888000000000001,-0.2924,0.1689,0.7888000000000001,0.7888000000000001
4808,2016-03-01,0.7975,-0.2852,0.1722,0.7975,0.7975
4809,2016-03-02,0.8023,-0.2942,0.1665,0.8023,0.8023
4810,2016-03-03,0.8075,-0.3048,0.1632,0.8075,0.8075
4811,2016-03-04,0.8155,-0.3193,0.1578,0.8155,0.8155
4812,2016-03-05,0.8219000000000001,-0.3181,0.1572,0.8219000000000001,0.8219000000000001
4813,2016-03-06,0.8279000000000001,-0.3149,0.1581,0.8279000000000001,0.8279000000000001
4814,2016-03-07,0.8326,-0.2969,0.1622,0.8326,0.8326
4815,2016-03-08,0.8390000000000001,-0.3012,0.1686,0.8390000000000001,0.8390000000000001
4816,2016-03-09,0.8459,-0.2892,0.1766,0.8459,0.8459
4817,2016-03-10,0.8508,-0.2773,0.1854,0.8508,0.8508
4818,2016-03-11,0.8580000000000001,-0.2822,0.1863,0.8580000000000001,0.8580000000000001
4819,2016-03-12,0.8649,-0.2761,0.1921,0.8649,0.8649
4820,2016-03-13,0.8709,-0.277,0.1921,0.8709,0.8709
4821,2016-03-14,0.8777,-0.2861,0.1971,0.8777,0.8777
4822,2016-03-15,0.8845000000000001,-0.2807,0.1966,0.8845000000000001,0.8845000000000001
4823,2016-03-16,0.8889,-0.2852,0.1959,0.8889,0.8889
4824,2016-03-17,0.8951,-0.2937,0.1888,0.8951,0.8951
4825,2016-03-18,0.8976000000000001,-0.2939,0.1816,0.8976000000000001,0.8976000000000001
4826,2016-03-19,0.9011,-0.2852,0.1728,0.9011,0.9011
4827,2016-03-20,0.9054,-0.2795,0.1603,0.9054,0.9054
4828,2016-03-21,0.908,-0.2824,0.1359,0.908,0.908
4829,2016-03-22,0.9133,-0.2836,0.1143,0.9133,0.9133
4830,2016-03-23,0.9167,-0.2585,0.0838,0.9167,0.9167
4831,2016-03-24,0.9195,-0.2497,0.0472,0.9195,0.9195
4832,2016-03-25,0.9212,-0.2366,0.0128,0.9212,0.9212
4833,2016-03-26,0.919,-0.2303,-0.0236,0.919,0.919
4834,2016-03-27,0.9166,-0.2273,-0.0713,0.9166,0.9166
4835,2016-03-28,0.9146,-0.2259,-0.1061,0.9146,0.9146
4836,2016-03-29,0.9086,-0.2213,-0.1397,0.9086,0.9086
4837,2016-03-30,0.9032,-0.2343,-0.1744,0.9032,0.9032
4838,2016-03-31,0.8972,-0.2359,-0.1934,0.8972,0.8972
4839,2016-04-01,0.8888,-0.2391,-0.2257,0.8888,0.8888
4840,2016-04-02,0.8816,-0.235,-0.2375,0.8816,0.8816
4841,2016-04-03,0.8751,-0.2166,-0.2347,0.8751,0.8751
4842,2016-04-04,0.8641000000000001,-0.2108,-0.2329,0.8641000000000001,0.8641000000000001
4843,2016-04-05,0.8608,-0.2092,-0.223,0.8608,0.8608
4844,2016-04-06,0.8557,-0.2129,-0.2206,0.8557,0.8557
4845,2016-04-07,0.8513000000000001,-0.2058,-0.1949,0.8513000000000001,0.8513000000000001
4846,2016-04-08,0.8476,-0.2041,-0.1799,0.8476,0.8476
4847,2016-04-09,0.8439000000000001,-0.2016,-0.1602,0.8439000000000001,0.8439000000000001
4848,2016-04-10,0.8393,-0.1989,-0.1339,0.8393,0.8393
4849,2016-04-11,0.8389000000000001,-0.206,-0.1128,0.8389000000000001,0.8389000000000001
4850,2016-04-12,0.8412000000000001,-0.2118,-0.0779,0.8412000000000001,0.8412000000000001
4851,2016-04-13,0.8429000000000001,-0.2137,-0.0496,0.8429000000000001,0.8429000000000001
4852,2016-04-14,0.8437,-0.2286,-0.0307,0.8437,0.8437
4853,2016-04-15,0.8445,-0.2204,-0.0187,0.8445,0.8445
4854,2016-04-16,0.8438,-0.226,-0.0049,0.8438,0.8438
4855,2016-04-17,0.8442000000000001,-0.2244,0.0102,0.8442000000000001,0.8442000000000001
4856,2016-04-18,0.8438,-0.2251,0.0364,0.8438,0.8438
4857,2016-04-19,0.8444,-0.2265,0.0484,0.8444,0.8444
4858,2016-04-20,0.8466,-0.2233,0.0789,0.8466,0.8466
4859,2016-04-21,0.8432000000000001,-0.2217,0.0924,0.8432000000000001,0.8432000000000001
4860,2016-04-22,0.8442000000000001,-0.2318,0.1125,0.8442000000000001,0.8442000000000001
4861,2016-04-23,0.8450000000000001,-0.2238,0.133,0.8450000000000001,0.8450000000000001
4862,2016-04-24,0.8473,-0.2122,0.1534,0.8473,0.8473
4863,2016-04-25,0.8473,-0.1999,0.1835,0.8473,0.8473
4864,2016-04-26,0.8512000000000001,-0.1815,0.204,0.8512000000000001,0.8512000000000001
4865,2016-04-27,0.8581000000000001,-0.1722,0.2318,0.8581000000000001,0.8581000000000001
4866,2016-04-28,0.8659,-0.1689,0.2627,0.8659,0.8659
4867,2016-04-29,0.8738,-0.1605,0.2807,0.8738,0.8738
4868,2016-04-30,0.8831,-0.158,0.2853,0.8831,0.8831
4869,2016-05-01,0.8943000000000001,-0.1602,0.2901,0.8943000000000001,0.8943000000000001
4870,2016-05-02,0.9054,-0.1596,0.2911,0.9054,0.9054
4871,2016-05-03,0.9163,-0.1664,0.2867,0.9163,0.9163
4872,2016-05-04,0.928,-0.1689999999999999,0.2828,0.928,0.928
4873,2016-05-05,0.9384,-0.1724,0.2688,0.9384,0.9384
4874,2016-05-06,0.9472,-0.1944,0.251,0.9472,0.9472
4875,2016-05-07,0.9565,-0.2009,0.2231,0.9565,0.9565
4876,2016-05-08,0.9653,-0.2207,0.2126,0.9653,0.9653
4877,2016-05-09,0.9727,-0.2412,0.2015,0.9727,0.9727
4878,2016-05-10,0.9778,-0.253,0.1808,0.9778,0.9778
4879,2016-05-11,0.9809,-0.2605,0.1647,0.9809,0.9809
4880,2016-05-12,0.9843,-0.2793,0.1485,0.9843,0.9843
4881,2016-05-13,0.9872,-0.2988,0.143,0.9872,0.9872
4882,2016-05-14,0.9873,-0.3085,0.1348,0.9873,0.9873
4883,2016-05-15,0.9846,-0.3092,0.1292,0.9846,0.9846
4884,2016-05-16,0.9809,-0.3236,0.1159,0.9809,0.9809
4885,2016-05-17,0.979,-0.337,0.1185,0.979,0.979
4886,2016-05-18,0.9751,-0.3532,0.1068,0.9751,0.9751
4887,2016-05-19,0.9709,-0.3552,0.1067,0.9709,0.9709
4888,2016-05-20,0.9674,-0.3644,0.111,0.9674,0.9674
4889,2016-05-21,0.9662,-0.3598,0.1015,0.9662,0.9662
4890,2016-05-22,0.9646,-0.3531,0.1076,0.9646,0.9646
4891,2016-05-23,0.9605,-0.3376,0.1031,0.9605,0.9605
4892,2016-05-24,0.9571,-0.3268,0.0977,0.9571,0.9571
4893,2016-05-25,0.9574,-0.3139,0.0845,0.9574,0.9574
4894,2016-05-26,0.9551,-0.3,0.0805,0.9551,0.9551
4895,2016-05-27,0.9551,-0.2634,0.0888,0.9551,0.9551
4896,2016-05-28,0.9521,-0.2288,0.0924,0.9521,0.9521
4897,2016-05-29,0.9534,-0.1882,0.0925,0.9534,0.9534
4898,2016-05-30,0.9536,-0.1575,0.0994,0.9536,0.9536
4899,2016-05-31,0.9548,-0.1191,0.1079,0.9548,0.9548
4900,2016-06-01,0.9549,-0.0773,0.1108,0.9549,0.9549
4901,2016-06-02,0.9555,-0.0372,0.1214,0.9555,0.9555
4902,2016-06-03,0.9588,-0.0091,0.1371,0.9588,0.9588
4903,2016-06-04,0.9594,0.0234,0.1519,0.9594,0.9594
4904,2016-06-05,0.9611,0.0708,0.1554,0.9611,0.9611
4905,2016-06-06,0.9611,0.0999,0.1629,0.9611,0.9611
4906,2016-06-07,0.9718,0.12,0.1856,0.9718,0.9718
4907,2016-06-08,0.9695,0.1553,0.1806,0.9695,0.9695
4908,2016-06-09,0.9724,0.1869,0.1736,0.9724,0.9724
4909,2016-06-10,0.9824,0.2011,0.175,0.9824,0.9824
4910,2016-06-11,0.9848,0.2404,0.1832,0.9848,0.9848
4911,2016-06-12,0.9912,0.2357,0.1817,0.9912,0.9912
4912,2016-06-13,0.9968,0.2509,0.1762,0.9968,0.9968
4913,2016-06-14,1.0029,0.2711,0.1695,1.0029,1.0029
4914,2016-06-15,1.0088,0.2587,0.1631,1.0088,1.0088
4915,2016-06-16,1.0133,0.2778,0.1352,1.0133,1.0133
4916,2016-06-17,1.02,0.2581,0.1131,1.02,1.02
4917,2016-06-18,1.0271,0.2686,0.0954,1.0271,1.0271
4918,2016-06-19,1.029,0.2864,0.0873,1.029,1.029
4919,2016-06-20,1.0274,0.2695,0.0656,1.0274,1.0274
4920,2016-06-21,1.0266,0.2692,0.0542,1.0266,1.0266
4921,2016-06-22,1.0235,0.2446,0.0421,1.0235,1.0235
4922,2016-06-23,1.0176,0.2507,0.038,1.0176,1.0176
4923,2016-06-24,1.014,0.236,0.0194,1.014,1.014
4924,2016-06-25,1.0085,0.2652,0.0122,1.0085,1.0085
4925,2016-06-26,0.9971,0.2714,0.0034,0.9971,0.9971
4926,2016-06-27,0.9876,0.2805,-0.0036,0.9876,0.9876
4927,2016-06-28,0.9782,0.2711,0.0031,0.9782,0.9782
4928,2016-06-29,0.969,0.2671,0.0002,0.969,0.969
4929,2016-06-30,0.9597,0.2389,-0.0126,0.9597,0.9597
4930,2016-07-01,0.9565,0.2071,-0.011,0.9565,0.9565
4931,2016-07-02,0.9425,0.2584,-0.0175,0.9425,0.9425
4932,2016-07-03,0.9343,0.2361,-0.0196,0.9343,0.9343
4933,2016-07-04,0.9288,0.2036,-0.0249,0.9288,0.9288
4934,2016-07-05,0.9235,0.173,-0.0268,0.9235,0.9235
4935,2016-07-06,0.9192,0.1485,-0.0277,0.9192,0.9192
4936,2016-07-07,0.9122,0.1172,-0.0357,0.9122,0.9122
4937,2016-07-08,0.907,0.1079,-0.0534,0.907,0.907
4938,2016-07-09,0.9022,0.0809,-0.0541,0.9022,0.9022
4939,2016-07-10,0.8954000000000001,0.0566,-0.0613,0.8954000000000001,0.8954000000000001
4940,2016-07-11,0.8892,0.0233,-0.0657,0.8892,0.8892
4941,2016-07-12,0.883,0.0022,-0.0849,0.883,0.883
4942,2016-07-13,0.8754000000000001,0.0069999999999999,-0.091,0.8754000000000001,0.8754000000000001
4943,2016-07-14,0.8709,-0.0012,-0.0806,0.8709,0.8709
4944,2016-07-15,0.8666,-0.0062,-0.095,0.8666,0.8666
4945,2016-07-16,0.8638,-0.0069,-0.1018,0.8638,0.8638
4946,2016-07-17,0.8615,-0.0015,-0.1192,0.8615,0.8615
4947,2016-07-18,0.8567,-0.0005,-0.1323,0.8567,0.8567
4948,2016-07-19,0.8530000000000001,-0.014,-0.1501,0.8530000000000001,0.8530000000000001
4949,2016-07-20,0.8512000000000001,-0.0405,-0.1482,0.8512000000000001,0.8512000000000001
4950,2016-07-21,0.8512000000000001,-0.0543,-0.1622,0.8512000000000001,0.8512000000000001
4951,2016-07-22,0.8468,-0.0707,-0.1686,0.8468,0.8468
4952,2016-07-23,0.8445,-0.0956,-0.1726,0.8445,0.8445
4953,2016-07-24,0.8403,-0.1359,-0.1976,0.8403,0.8403
4954,2016-07-25,0.8357,-0.1475,-0.2045,0.8357,0.8357
4955,2016-07-26,0.8311000000000001,-0.1694,-0.2118,0.8311000000000001,0.8311000000000001
4956,2016-07-27,0.8284,-0.1887,-0.2193,0.8284,0.8284
4957,2016-07-28,0.8194,-0.201,-0.2242,0.8194,0.8194
4958,2016-07-29,0.8134,-0.2133,-0.2368,0.8134,0.8134
4959,2016-07-30,0.8094,-0.1821,-0.2273,0.8094,0.8094
4960,2016-07-31,0.8032,-0.2023,-0.2229,0.8032,0.8032
4961,2016-08-01,0.7984,-0.2083,-0.2047,0.7984,0.7984
4962,2016-08-02,0.7911,-0.2129,-0.1919,0.7911,0.7911
4963,2016-08-03,0.7873,-0.2065,-0.1583,0.7873,0.7873
4964,2016-08-04,0.7867000000000001,-0.1996,-0.1343,0.7867000000000001,0.7867000000000001
4965,2016-08-05,0.787,-0.1907,-0.117,0.787,0.787
4966,2016-08-06,0.7853,-0.1852,-0.1001,0.7853,0.7853
4967,2016-08-07,0.7828,-0.1887,-0.0861,0.7828,0.7828
4968,2016-08-08,0.78,-0.1788,-0.0644,0.78,0.78
4969,2016-08-09,0.7819,-0.1541,-0.0407,0.7819,0.7819
4970,2016-08-10,0.7797000000000001,-0.1478,-0.0141,0.7797000000000001,0.7797000000000001
4971,2016-08-11,0.78,-0.1344,-0.0062,0.78,0.78
4972,2016-08-12,0.782,-0.1422,-0.0061,0.782,0.782
4973,2016-08-13,0.7816000000000001,-0.1447,0.0038,0.7816000000000001,0.7816000000000001
4974,2016-08-14,0.7833,-0.1631,0.015,0.7833,0.7833
4975,2016-08-15,0.7849,-0.1656,0.0239,0.7849,0.7849
4976,2016-08-16,0.7859,-0.1514,0.0187,0.7859,0.7859
4977,2016-08-17,0.7844,-0.1603,0.0213,0.7844,0.7844
4978,2016-08-18,0.7797000000000001,-0.154,0.0181,0.7797000000000001,0.7797000000000001
4979,2016-08-19,0.7769,-0.1367,0.0308,0.7769,0.7769
4980,2016-08-20,0.7753,-0.1429,0.0258,0.7753,0.7753
4981,2016-08-21,0.7739,-0.1416,0.0381,0.7739,0.7739
4982,2016-08-22,0.7749,-0.1487,0.0583,0.7749,0.7749
4983,2016-08-23,0.777,-0.1418,0.0847,0.777,0.777
4984,2016-08-24,0.7781,-0.1276,0.1068,0.7781,0.7781
4985,2016-08-25,0.7782,-0.1238,0.1108,0.7782,0.7782
4986,2016-08-26,0.7804,-0.1265,0.1216,0.7804,0.7804
4987,2016-08-27,0.7826000000000001,-0.1277,0.1306,0.7826000000000001,0.7826000000000001
4988,2016-08-28,0.7868,-0.1288,0.1358,0.7868,0.7868
4989,2016-08-29,0.7904,-0.1286,0.1408,0.7904,0.7904
4990,2016-08-30,0.7942,-0.1297,0.1436,0.7942,0.7942
4991,2016-08-31,0.799,-0.1223,0.1389,0.799,0.799
4992,2016-09-01,0.8024,-0.1289,0.1148,0.8024,0.8024
4993,2016-09-02,0.807,-0.1196,0.102,0.807,0.807
4994,2016-09-03,0.8115,-0.1293,0.0887,0.8115,0.8115
4995,2016-09-04,0.8152,-0.1298,0.0691,0.8152,0.8152
4996,2016-09-05,0.8188000000000001,-0.1322,0.0693,0.8188000000000001,0.8188000000000001
4997,2016-09-06,0.8225,-0.1556,0.0651,0.8225,0.8225
4998,2016-09-07,0.8228000000000001,-0.1594,0.0376,0.8228000000000001,0.8228000000000001
4999,2016-09-08,0.8254,-0.1637,0.0195,0.8254,0.8254
5000,2016-09-09,0.8242,-0.1627,-0.0009,0.8242,0.8242
5001,2016-09-10,0.8222,-0.1792,-0.01,0.8222,0.8222
5002,2016-09-11,0.8171,-0.1776,-0.0172,0.8171,0.8171
5003,2016-09-12,0.8136,-0.1409,-0.0271,0.8136,0.8136
5004,2016-09-13,0.8045,-0.1287,-0.0209,0.8045,0.8045
5005,2016-09-14,0.8,-0.1007,-0.0324,0.8,0.8
5006,2016-09-15,0.7941,-0.1106,-0.0155,0.7941,0.7941
5007,2016-09-16,0.7923,-0.0986,-0.0066,0.7923,0.7923
5008,2016-09-17,0.7888000000000001,-0.0921,-0.0084,0.7888000000000001,0.7888000000000001
5009,2016-09-18,0.784,-0.0786,-0.0038,0.784,0.784
5010,2016-09-19,0.7801,-0.0654,-0.005,0.7801,0.7801
5011,2016-09-20,0.7785000000000001,-0.0477,0.0089,0.7785000000000001,0.7785000000000001
5012,2016-09-21,0.7771,-0.0235,0.0086,0.7771,0.7771
5013,2016-09-22,0.7756000000000001,-0.0162,0.0064,0.7756000000000001,0.7756000000000001
5014,2016-09-23,0.7756000000000001,0.0014,0.0112,0.7756000000000001,0.7756000000000001
5015,2016-09-24,0.7743,0.0126,0.0224,0.7743,0.7743
5016,2016-09-25,0.7713,0.0177,0.025,0.7713,0.7713
5017,2016-09-26,0.7685000000000001,0.0151,0.0287,0.7685000000000001,0.7685000000000001
5018,2016-09-27,0.7667,0.0195,0.0353,0.7667,0.7667
5019,2016-09-28,0.7665000000000001,0.0208,0.0288,0.7665000000000001,0.7665000000000001
5020,2016-09-29,0.7654000000000001,0.0113,0.0326,0.7654000000000001,0.7654000000000001
5021,2016-09-30,0.7654000000000001,0.0023,0.0408,0.7654000000000001,0.7654000000000001
5022,2016-10-01,0.7645000000000001,-0.0154,0.0524,0.7645000000000001,0.7645000000000001
5023,2016-10-02,0.7661,-0.0238,0.0647,0.7661,0.7661
5024,2016-10-03,0.7665000000000001,-0.0217,0.0681,0.7665000000000001,0.7665000000000001
5025,2016-10-04,0.7675000000000001,-0.0422,0.0653,0.7675000000000001,0.7675000000000001
5026,2016-10-05,0.7685000000000001,-0.0333,0.0524,0.7685000000000001,0.7685000000000001
5027,2016-10-06,0.7661,-0.016,0.0463,0.7661,0.7661
5028,2016-10-07,0.7629,-0.0041,0.045,0.7629,0.7629
5029,2016-10-08,0.7627,-0.0013,0.0378,0.7627,0.7627
5030,2016-10-09,0.7591,0.0195,0.0435,0.7591,0.7591
5031,2016-10-10,0.7563000000000001,0.0178,0.0458,0.7563000000000001,0.7563000000000001
5032,2016-10-11,0.7531,0.0198,0.0342,0.7531,0.7531
5033,2016-10-12,0.7532,0.0503,0.0243,0.7532,0.7532
5034,2016-10-13,0.7522000000000001,0.0711,0.0132,0.7522000000000001,0.7522000000000001
5035,2016-10-14,0.7489,0.04,0.0137,0.7489,0.7489
5036,2016-10-15,0.746,0.0587,0.0042,0.746,0.746
5037,2016-10-16,0.7407,0.0386,0.0004,0.7407,0.7407
5038,2016-10-17,0.737,0.0062,0.0141,0.737,0.737
5039,2016-10-18,0.7312000000000001,0.0057,0.0196,0.7312000000000001,0.7312000000000001
5040,2016-10-19,0.7285,0.0089,0.0284,0.7285,0.7285
5041,2016-10-20,0.7261000000000001,0.0099,0.0497,0.7261000000000001,0.7261000000000001
5042,2016-10-21,0.7268,0.0056,0.0499,0.7268,0.7268
5043,2016-10-22,0.7261000000000001,0.0109,0.0628,0.7261000000000001,0.7261000000000001
5044,2016-10-23,0.7249,-0.0003,0.0731,0.7249,0.7249
5045,2016-10-24,0.7255,0.0181,0.0905,0.7255,0.7255
5046,2016-10-25,0.7261000000000001,0.0293,0.1094,0.7261000000000001,0.7261000000000001
5047,2016-10-26,0.727,0.0293,0.1225,0.727,0.727
5048,2016-10-27,0.7273000000000001,0.0434,0.1333,0.7273000000000001,0.7273000000000001
5049,2016-10-28,0.7256,0.0653,0.1349,0.7256,0.7256
5050,2016-10-29,0.7276,0.0811,0.139,0.7276,0.7276
5051,2016-10-30,0.7319,0.1095,0.1477,0.7319,0.7319
5052,2016-10-31,0.7340000000000001,0.1166,0.1403,0.7340000000000001,0.7340000000000001
5053,2016-11-01,0.7362000000000001,0.1155,0.1337,0.7362000000000001,0.7362000000000001
5054,2016-11-02,0.7359,0.1299,0.1377,0.7359,0.7359
5055,2016-11-03,0.737,0.1474,0.1405,0.737,0.737
5056,2016-11-04,0.7383000000000001,0.1836,0.1359,0.7383000000000001,0.7383000000000001
5057,2016-11-05,0.7393000000000001,0.1913,0.1284,0.7393000000000001,0.7393000000000001
5058,2016-11-06,0.7416,0.2229,0.1277,0.7416,0.7416
5059,2016-11-07,0.7426,0.2491,0.1187,0.7426,0.7426
5060,2016-11-08,0.7428,0.2752,0.1025,0.7428,0.7428
5061,2016-11-09,0.7463000000000001,0.31,0.1037,0.7463000000000001,0.7463000000000001
5062,2016-11-10,0.7486,0.3233,0.0939,0.7486,0.7486
5063,2016-11-11,0.7498,0.3366,0.0858,0.7498,0.7498
5064,2016-11-12,0.75,0.3463,0.0762,0.75,0.75
5065,2016-11-13,0.7528,0.3246,0.0789,0.7528,0.7528
5066,2016-11-14,0.7525000000000001,0.3414,0.0809,0.7525000000000001,0.7525000000000001
5067,2016-11-15,0.7533000000000001,0.3343,0.0843,0.7533000000000001,0.7533000000000001
5068,2016-11-16,0.7509,0.3379,0.0826,0.7509,0.7509
5069,2016-11-17,0.75,0.3305,0.079,0.75,0.75
5070,2016-11-18,0.7478,0.3147,0.075,0.7478,0.7478
5071,2016-11-19,0.7463000000000001,0.2926,0.0686,0.7463000000000001,0.7463000000000001
5072,2016-11-20,0.7429,0.2726,0.0597,0.7429,0.7429
5073,2016-11-21,0.7409,0.2666,0.0656,0.7409,0.7409
5074,2016-11-22,0.7401,0.2367,0.0602,0.7401,0.7401
5075,2016-11-23,0.7369,0.1985,0.0514,0.7369,0.7369
5076,2016-11-24,0.7369,0.1772,0.0435,0.7369,0.7369
5077,2016-11-25,0.7345,0.132,0.037,0.7345,0.7345
5078,2016-11-26,0.7333000000000001,0.0905,0.0312,0.7333000000000001,0.7333000000000001
5079,2016-11-27,0.7364,0.0455,0.008,0.7364,0.7364
5080,2016-11-28,0.7346,0.011,0.0021,0.7346,0.7346
5081,2016-11-29,0.7333000000000001,-0.0184,-0.0188,0.7333000000000001,0.7333000000000001
5082,2016-11-30,0.7296,-0.0333,-0.0164,0.7296,0.7296
5083,2016-12-01,0.7285,-0.0495,-0.0261,0.7285,0.7285
5084,2016-12-02,0.7237,-0.0654,-0.0255,0.7237,0.7237
5085,2016-12-03,0.7220000000000001,-0.0905,-0.0327,0.7220000000000001,0.7220000000000001
5086,2016-12-04,0.7186,-0.0917,-0.0238,0.7186,0.7186
5087,2016-12-05,0.7177,-0.0927,-0.0129,0.7177,0.7177
5088,2016-12-06,0.7186,-0.133,0.0069,0.7186,0.7186
5089,2016-12-07,0.7174,-0.1089,0.0121,0.7174,0.7174
5090,2016-12-08,0.7159,-0.1112,0.0156,0.7159,0.7159
5091,2016-12-09,0.7149,-0.0973,0.0168,0.7149,0.7149
5092,2016-12-10,0.7135,-0.1104,0.0184,0.7135,0.7135
5093,2016-12-11,0.7098,-0.0794,0.0126,0.7098,0.7098
5094,2016-12-12,0.7083,-0.0683,0.0156,0.7083,0.7083
5095,2016-12-13,0.7091000000000001,-0.0381,0.0122,0.7091000000000001,0.7091000000000001
5096,2016-12-14,0.7091000000000001,-0.012,0.0318,0.7091000000000001,0.7091000000000001
